study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6455	SAMEA2570500	ERS470941	ERX488117	ERR522993	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522993/ERR522993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522993/ERR522993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522993/ERR522993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522993/ERR522993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_38_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_38_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_38_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_38_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522993	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522993		
PRJEB6455	SAMEA2570460	ERS470901	ERX488077	ERR522994	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522994/ERR522994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522994/ERR522994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522994/ERR522994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522994/ERR522994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_78_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_78_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_78_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_78_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522994	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522994		
PRJEB6455	SAMEA2570761	ERS471202	ERX488378	ERR522995	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522995/ERR522995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522995/ERR522995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522995/ERR522995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522995/ERR522995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_30_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_30_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_30_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_30_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522995	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522995		
PRJEB6455	SAMEA2570581	ERS471022	ERX488198	ERR522996	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522996/ERR522996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522996/ERR522996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522996/ERR522996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522996/ERR522996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_90_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_90_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_90_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_90_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522996	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522996		
PRJEB6455	SAMEA2570603	ERS471044	ERX488220	ERR522997	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522997/ERR522997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522997/ERR522997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522997/ERR522997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522997/ERR522997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522997	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522997		
PRJEB6455	SAMEA2570505	ERS470946	ERX488122	ERR522998	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522998/ERR522998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522998/ERR522998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522998/ERR522998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522998/ERR522998_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522998	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522998		
PRJEB6455	SAMEA2570615	ERS471056	ERX488232	ERR522999	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522999/ERR522999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522999/ERR522999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522999/ERR522999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522999/ERR522999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_71_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_71_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522999	ftp.sra.ebi.ac.uk/vol1/err/ERR522/ERR522999		
PRJEB6455	SAMEA2570649	ERS471090	ERX488266	ERR523000	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523000/ERR523000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523000/ERR523000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523000/ERR523000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523000/ERR523000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523000	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523000		
PRJEB6455	SAMEA2570542	ERS470983	ERX488159	ERR523001	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523001/ERR523001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523001/ERR523001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523001/ERR523001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523001/ERR523001_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523001	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523001		
PRJEB6455	SAMEA2570440	ERS470881	ERX488057	ERR523002	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523002/ERR523002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523002/ERR523002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523002/ERR523002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523002/ERR523002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_35_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_35_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_35_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_35_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523002	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523002		
PRJEB6455	SAMEA2570531	ERS470972	ERX488148	ERR523003	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523003/ERR523003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523003/ERR523003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523003/ERR523003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523003/ERR523003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_84_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_84_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_84_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_84_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523003	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523003		
PRJEB6455	SAMEA2570544	ERS470985	ERX488161	ERR523004	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523004/ERR523004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523004/ERR523004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523004/ERR523004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523004/ERR523004_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_48_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_48_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_48_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_48_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523004	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523004		
PRJEB6455	SAMEA2570486	ERS470927	ERX488103	ERR523005	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523005/ERR523005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523005/ERR523005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523005/ERR523005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523005/ERR523005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523005	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523005		
PRJEB6455	SAMEA2570709	ERS471150	ERX488326	ERR523006	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523006/ERR523006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523006/ERR523006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523006/ERR523006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523006/ERR523006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523006	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523006		
PRJEB6455	SAMEA2570572	ERS471013	ERX488189	ERR523007	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523007/ERR523007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523007/ERR523007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523007/ERR523007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523007/ERR523007_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_61_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_61_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_61_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_2i_2_61_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523007	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523007		
PRJEB6455	SAMEA2570521	ERS470962	ERX488138	ERR523008	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523008/ERR523008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523008/ERR523008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523008/ERR523008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523008/ERR523008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_63_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_63_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_63_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_63_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523008	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523008		
PRJEB6455	SAMEA2570797	ERS471238	ERX488414	ERR523009	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523009/ERR523009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523009/ERR523009_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523009/ERR523009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523009/ERR523009_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_59_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_59_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_59_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_59_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523009	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523009		
PRJEB6455	SAMEA2570772	ERS471213	ERX488389	ERR523010	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523010/ERR523010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523010/ERR523010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523010/ERR523010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523010/ERR523010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_62_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_62_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_62_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum1_62_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523010	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523010		
PRJEB6455	SAMEA2570700	ERS471141	ERX488317	ERR523011	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523011/ERR523011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523011/ERR523011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523011/ERR523011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523011/ERR523011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_84_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_84_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_84_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_serum2_84_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523011	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523011		
PRJEB6455	SAMEA2570716	ERS471157	ERX488333	ERR523012	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523012/ERR523012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523012/ERR523012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523012/ERR523012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523012/ERR523012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_96_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_96_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_96_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_96_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523012	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523012		
PRJEB6455	SAMEA2570705	ERS471146	ERX488322	ERR523013	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523013/ERR523013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523013/ERR523013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523013/ERR523013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523013/ERR523013_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_92_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_92_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_92_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_92_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523013	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523013		
PRJEB6455	SAMEA2570552	ERS470993	ERX488169	ERR523014	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523014/ERR523014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523014/ERR523014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523014/ERR523014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523014/ERR523014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_73_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_73_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_73_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_73_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523014	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523014		
PRJEB6455	SAMEA2570602	ERS471043	ERX488219	ERR523015	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523015/ERR523015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523015/ERR523015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523015/ERR523015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523015/ERR523015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_69_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_69_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523015	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523015		
PRJEB6455	SAMEA2570816	ERS471257	ERX488433	ERR523016	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523016/ERR523016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523016/ERR523016_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523016/ERR523016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523016/ERR523016_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_45_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_45_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_45_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA315/ERA315650/fastq/Teichmann_a2i_2_45_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523016	ftp.sra.ebi.ac.uk/vol1/err/ERR523/ERR523016		
